sample_id,x_measured_,x_measured_Ace_ngg,x_measured_Acy_ngg,x_measured_Ane_ngg,x_measured_Ant_ngg,x_measured_Any_ngg,x_measured_Atrazine_ngg,x_measured_BBP_ngg,x_measured_BaA_ngg,x_measured_BaP_ngg,x_measured_Baa_ngg,x_measured_BbF_ngg,x_measured_Bbf_ngg,x_measured_BghiP_ngg,x_measured_Bgp_ngg,x_measured_BkF_ngg,x_measured_Bkf_ngg,x_measured_CEC_cmolkg,x_measured_CTC,x_measured_CTC_ngg,x_measured_Chlorobenzilate_ngg,x_measured_Chr_ngg,x_measured_Clay_pct,x_measured_Co_mgkg,x_measured_DBP_ngg,x_measured_DEHP_ngg,x_measured_DEP_ngg,x_measured_DMP_ngg,x_measured_DNOP_ngg,x_measured_DahA_ngg,x_measured_DiBP_ngg,x_measured_Dicofol_ngg,x_measured_EC_uScm,x_measured_ENRO,x_measured_ENRO_ngg,x_measured_Endosulfan,x_measured_Endosulfan_ngg,x_measured_Fe_mgkg,x_measured_Fla_ngg,x_measured_Fle_ngg,x_measured_Flt_ngg,x_measured_Flu_ngg,x_measured_HCB_ngg,x_measured_HM_total,x_measured_Heptachlor_ngg,x_measured_IcdP_ngg,x_measured_Ind_ngg,x_measured_Mn_mgkg,x_measured_N/A,x_measured_Nap_ngg,x_measured_OCP_total,x_measured_OC_pct,x_measured_OM_pct,x_measured_OPEs_ngg,x_measured_OP_total,x_measured_OTC,x_measured_OTC_ngg,x_measured_PCB101_ngg,x_measured_PCB138_ngg,x_measured_PCB153_ngg,x_measured_PCB180_ngg,x_measured_PCB28_ngg,x_measured_PCB52_ngg,x_measured_Phe_ngg,x_measured_Pyr_ngg,x_measured_SDZ,x_measured_SDZ_ngg,x_measured_SKIP,x_measured_SMZ,x_measured_SMZ_ngg,x_measured_Sand_pct,x_measured_Silt_pct,x_measured_SumDDT_ngg,x_measured_SumEndosulfan_ngg,x_measured_SumHCH_ngg,x_measured_SumOCP_ngg,x_measured_SumPAE,x_measured_SumPAE_ngg,x_measured_SumPBDE_ngg,x_measured_SumPCB_ngg,x_measured_Sum_PAH_ngg,x_measured_TotalPHC_mgkg,x_measured_V_mgkg,x_measured_none,"x_measured_o, p′-DDD_ngg","x_measured_o, p′-DDE_ngg","x_measured_o, p′-DDT_ngg","x_measured_p, p′-DDD_ngg","x_measured_p, p′-DDE_ngg","x_measured_p, p′-DDT_ngg",x_measured_pH,x_measured_skip,x_measured_α-HCH_ngg,x_measured_γ-HCH_ngg,x_measured_δ-HCH_ngg,x_measured_正文仅min-max范围无采样点级数值,source_id,paper_id,matrix,site_type,province,n_hm,n_op,latitude,longitude,audit_flag,x_measured_SumPFAS_ngg,data_version
72525_Anping Zhang 等 - 2022 - Elevated urbanizatio_72525_Anping Zhang 等 - 2022 - Elevated urbanizatio_Underground_part,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1355.7,,,,,,,,,,,,,,,,72525_Anping Zhang 等 - 2022 - Elevated urbanizatio,72525_Anping Zhang 等 - 2022 - Elevated urbanizatio,soil,agricultural,,0,3,,,single_point,,v2_trusted_augmented_20260715
Accumulation of soil microplastics and phthalate e_Accumulation of soil microplastics and phthalate e_Gansu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,Accumulation of soil microplastics and phthalate e,Accumulation of soil microplastics and phthalate e,soil,agricultural,,0,3,,,single_point,,v2_trusted_augmented_20260715
Accumulation of soil microplastics and phthalate e_Accumulation of soil microplastics and phthalate e_Inner_Mongolia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6,,,,,,,,,,,,,,,,,,,Accumulation of soil microplastics and phthalate e,Accumulation of soil microplastics and phthalate e,soil,agricultural,,0,3,,,single_point,,v2_trusted_augmented_20260715
Accumulation of soil microplastics and phthalate e_Accumulation of soil microplastics and phthalate e_Liaoning_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3,,,,,,,,,,,,,,,,,,,Accumulation of soil microplastics and phthalate e,Accumulation of soil microplastics and phthalate e,soil,agricultural,,0,3,,,single_point,,v2_trusted_augmented_20260715
Accumulation of soil microplastics and phthalate e_Accumulation of soil microplastics and phthalate e_Liaoning_#2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,,,,,,,,,,,,,,,,,,,Accumulation of soil microplastics and phthalate e,Accumulation of soil microplastics and phthalate e,soil,agricultural,,0,3,,,single_point,,v2_trusted_augmented_20260715
Accumulation of soil microplastics and phthalate e_Accumulation of soil microplastics and phthalate e_Shandong_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4,,,,,,,,,,,,,,,,,,,Accumulation of soil microplastics and phthalate e,Accumulation of soil microplastics and phthalate e,soil,agricultural,,0,3,,,single_point,,v2_trusted_augmented_20260715
Accumulation of soil microplastics and phthalate e_Accumulation of soil microplastics and phthalate e_Shandong_#2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6,,,,,,,,,,,,,,,,,,,Accumulation of soil microplastics and phthalate e,Accumulation of soil microplastics and phthalate e,soil,agricultural,,0,3,,,single_point,,v2_trusted_augmented_20260715
Accumulation of soil microplastics and phthalate e_Accumulation of soil microplastics and phthalate e_Xinjiang_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.1,,,,,,,,,,,,,,,,,,,Accumulation of soil microplastics and phthalate e,Accumulation of soil microplastics and phthalate e,soil,agricultural,,0,3,,,single_point,,v2_trusted_augmented_20260715
Accumulation of soil microplastics and phthalate e_Accumulation of soil microplastics and phthalate e_Xinjiang_#2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,,,,,,,,,,,,,,,,,,,Accumulation of soil microplastics and phthalate e,Accumulation of soil microplastics and phthalate e,soil,agricultural,,0,3,,,single_point,,v2_trusted_augmented_20260715
Accumulation of soil microplastics and phthalate e_Accumulation of soil microplastics and phthalate e_Zhejiang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3,,,,,,,,,,,,,,,,,,,Accumulation of soil microplastics and phthalate e,Accumulation of soil microplastics and phthalate e,soil,agricultural,,0,3,,,single_point,,v2_trusted_augmented_20260715
Arch Insect Biochem Physiol - 2025 - Wang - Effect_Arch Insect Biochem Physiol - 2025 - Wang - Effect_ADI_(mg/_kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Arch Insect Biochem Physiol - 2025 - Wang - Effect,Arch Insect Biochem Physiol - 2025 - Wang - Effect,soil,agricultural,,0,1,,,single_point,,v2_trusted_augmented_20260715
Arch Insect Biochem Physiol - 2025 - Wang - Effect_Arch Insect Biochem Physiol - 2025 - Wang - Effect_NEDI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Arch Insect Biochem Physiol - 2025 - Wang - Effect,Arch Insect Biochem Physiol - 2025 - Wang - Effect,soil,agricultural,,0,1,,,single_point,,v2_trusted_augmented_20260715
Arch Insect Biochem Physiol - 2025 - Wang - Effect_Arch Insect Biochem Physiol - 2025 - Wang - Effect_col1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Arch Insect Biochem Physiol - 2025 - Wang - Effect,Arch Insect Biochem Physiol - 2025 - Wang - Effect,soil,agricultural,,0,1,,,single_point,,v2_trusted_augmented_20260715
Arch Insect Biochem Physiol - 2025 - Wang - Effect_Arch Insect Biochem Physiol - 2025 - Wang - Effect_col4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Arch Insect Biochem Physiol - 2025 - Wang - Effect,Arch Insect Biochem Physiol - 2025 - Wang - Effect,soil,agricultural,,0,1,,,single_point,,v2_trusted_augmented_20260715
Cao Jianrong 等 - 2022 - The concentrations and sou_Cao Jianrong 等 - 2022 - The concentrations and sou_101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.0,,,,,,,,,,,,,,,,,Cao Jianrong 等 - 2022 - The concentrations and sou,Cao Jianrong 等 - 2022 - The concentrations and sou,soil,agricultural,,0,1,,,single_point,,v2_trusted_augmented_20260715
Cao Jianrong 等 - 2022 - The concentrations and sou_Cao Jianrong 等 - 2022 - The concentrations and sou_118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.0,,,,,,,,,,,,,,,,,Cao Jianrong 等 - 2022 - The concentrations and sou,Cao Jianrong 等 - 2022 - The concentrations and sou,soil,agricultural,,0,1,,,single_point,,v2_trusted_augmented_20260715
Cao Jianrong 等 - 2022 - The concentrations and sou_Cao Jianrong 等 - 2022 - The concentrations and sou_138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.0,,,,,,,,,,,,,,,,,Cao Jianrong 等 - 2022 - The concentrations and sou,Cao Jianrong 等 - 2022 - The concentrations and sou,soil,agricultural,,0,1,,,single_point,,v2_trusted_augmented_20260715
Cao Jianrong 等 - 2022 - The concentrations and sou_Cao Jianrong 等 - 2022 - The concentrations and sou_153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.0,,,,,,,,,,,,,,,,,Cao Jianrong 等 - 2022 - The concentrations and sou,Cao Jianrong 等 - 2022 - The concentrations and sou,soil,agricultural,,0,1,,,single_point,,v2_trusted_augmented_20260715
Cao Jianrong 等 - 2022 - The concentrations and sou_Cao Jianrong 等 - 2022 - The concentrations and sou_180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.0,,,,,,,,,,,,,,,,,Cao Jianrong 等 - 2022 - The concentrations and sou,Cao Jianrong 等 - 2022 - The concentrations and sou,soil,agricultural,,0,1,,,single_point,,v2_trusted_augmented_20260715
Cao Jianrong 等 - 2022 - The concentrations and sou_Cao Jianrong 等 - 2022 - The concentrations and sou_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,,,,,,,,,,,,,,,,,Cao Jianrong 等 - 2022 - The concentrations and sou,Cao Jianrong 等 - 2022 - The concentrations and sou,soil,agricultural,,0,1,,,single_point,,v2_trusted_augmented_20260715
Cao Jianrong 等 - 2022 - The concentrations and sou_Cao Jianrong 等 - 2022 - The concentrations and sou_52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0,,,,,,,,,,,,,,,,,Cao Jianrong 等 - 2022 - The concentrations and sou,Cao Jianrong 等 - 2022 - The concentrations and sou,soil,agricultural,,0,1,,,single_point,,v2_trusted_augmented_20260715
"Cao Jianrong 等 - 2022 - The concentrations and sou_Cao Jianrong 等 - 2022 - The concentrations and sou_Agricultural_soil_from_Tianjin,_China",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,,Cao Jianrong 等 - 2022 - The concentrations and sou,Cao Jianrong 等 - 2022 - The concentrations and sou,soil,agricultural,,0,2,,,single_point,,v2_trusted_augmented_20260715
"Cao Jianrong 等 - 2022 - The concentrations and sou_Cao Jianrong 等 - 2022 - The concentrations and sou_Agricultural_soils_from_Shunde,_Guangdong,_China",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,,Cao Jianrong 等 - 2022 - The concentrations and sou,Cao Jianrong 等 - 2022 - The concentrations and sou,soil,agricultural,,0,2,,,single_point,,v2_trusted_augmented_20260715
Cao Jianrong 等 - 2022 - The concentrations and sou_Cao Jianrong 等 - 2022 - The concentrations and sou_Contaminated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800.0,,,,,,,,,,,,,,,,Cao Jianrong 等 - 2022 - The concentrations and sou,Cao Jianrong 等 - 2022 - The concentrations and sou,soil,agricultural,,0,1,,,single_point,,v2_trusted_augmented_20260715
Cao Jianrong 等 - 2022 - The concentrations and sou_Cao Jianrong 等 - 2022 - The concentrations and sou_Estuary_(n_=_12),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,Cao Jianrong 等 - 2022 - The concentrations and sou,Cao Jianrong 等 - 2022 - The concentrations and sou,soil,agricultural,,0,1,,,single_point,,v2_trusted_augmented_20260715
Cao Jianrong 等 - 2022 - The concentrations and sou_Cao Jianrong 等 - 2022 - The concentrations and sou_Oil_soil_(n_=_25),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.9,,,,,,,,,,,,,,,,,Cao Jianrong 等 - 2022 - The concentrations and sou,Cao Jianrong 等 - 2022 - The concentrations and sou,soil,agricultural,,0,1,,,single_point,,v2_trusted_augmented_20260715
Cao Jianrong 等 - 2022 - The concentrations and sou_Cao Jianrong 等 - 2022 - The concentrations and sou_Present_study,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,16.0,,,,,,,,,,,,,,,,Cao Jianrong 等 - 2022 - The concentrations and sou,Cao Jianrong 等 - 2022 - The concentrations and sou,soil,agricultural,,0,4,,,single_point,,v2_trusted_augmented_20260715
Cao Jianrong 等 - 2022 - The concentrations and sou_Cao Jianrong 等 - 2022 - The concentrations and sou_Soil_from_the_estuary_(n_=_12),,100.0,97.3,,100.0,,,,100.0,75.7,,67.6,,,,59.5,,,,,,94.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,100.0,100.0,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,Cao Jianrong 等 - 2022 - The concentrations and sou,Cao Jianrong 等 - 2022 - The concentrations and sou,soil,agricultural,,0,12,,,single_point,,v2_trusted_augmented_20260715
Cao Jianrong 等 - 2022 - The concentrations and sou_Cao Jianrong 等 - 2022 - The concentrations and sou_Soil_from_the_oil_field_(n_=_25),,4.0,5.0,,4.0,,,,3.9,6.4,,7.4,,,,0.6,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.4,,,,,,,,,,,,,,43.4,18.6,,,,,,,,,,,,,,,,269.4,,,,,,,,,,,,,,,,Cao Jianrong 等 - 2022 - The concentrations and sou,Cao Jianrong 等 - 2022 - The concentrations and sou,soil,agricultural,,0,12,,,single_point,,v2_trusted_augmented_20260715
"Cao Jianrong 等 - 2022 - The concentrations and sou_Cao Jianrong 等 - 2022 - The concentrations and sou_Soils_along_the_altitudinal_gradients_of_Balang_Mountain,_the_east_edge_of_the_Tibetan_Plateau",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,,,,,,,,,,,,,,,,,Cao Jianrong 等 - 2022 - The concentrations and sou,Cao Jianrong 等 - 2022 - The concentrations and sou,soil,agricultural,,0,2,,,single_point,,v2_trusted_augmented_20260715
"Cao Jianrong 等 - 2022 - The concentrations and sou_Cao Jianrong 等 - 2022 - The concentrations and sou_Soils_from_Guiya,_Guangdong,_China",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,,Cao Jianrong 等 - 2022 - The concentrations and sou,Cao Jianrong 等 - 2022 - The concentrations and sou,soil,agricultural,,0,2,,,single_point,,v2_trusted_augmented_20260715
"Cao Jianrong 等 - 2022 - The concentrations and sou_Cao Jianrong 等 - 2022 - The concentrations and sou_Soils_from_Guiya,_Guangdong_Province,_China",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,,,,,,,,,,,,,,,,,Cao Jianrong 等 - 2022 - The concentrations and sou,Cao Jianrong 等 - 2022 - The concentrations and sou,soil,agricultural,,0,2,,,single_point,,v2_trusted_augmented_20260715
"Cao Jianrong 等 - 2022 - The concentrations and sou_Cao Jianrong 等 - 2022 - The concentrations and sou_Soils_from_Ny-Ålesund_and_London_Island,_Svalbard,_the_Arctic",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,,,,,,,,,,,,,,,,,Cao Jianrong 等 - 2022 - The concentrations and sou,Cao Jianrong 等 - 2022 - The concentrations and sou,soil,agricultural,,0,2,,,single_point,,v2_trusted_augmented_20260715
"Cao Jianrong 等 - 2022 - The concentrations and sou_Cao Jianrong 等 - 2022 - The concentrations and sou_Soils_from_a_coastal_city—Tianjin,_China",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,Cao Jianrong 等 - 2022 - The concentrations and sou,Cao Jianrong 等 - 2022 - The concentrations and sou,soil,agricultural,,0,2,,,single_point,,v2_trusted_augmented_20260715
"Cao Jianrong 等 - 2022 - The concentrations and sou_Cao Jianrong 等 - 2022 - The concentrations and sou_Soils_in_the_Seine_River_basin,_France",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,14.0,,,,,,,,,,,,,,,,Cao Jianrong 等 - 2022 - The concentrations and sou,Cao Jianrong 等 - 2022 - The concentrations and sou,soil,agricultural,,0,4,,,single_point,,v2_trusted_augmented_20260715
"Cao Jianrong 等 - 2022 - The concentrations and sou_Cao Jianrong 等 - 2022 - The concentrations and sou_Surface_sediments_from_the_YRD,_China",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,,Cao Jianrong 等 - 2022 - The concentrations and sou,Cao Jianrong 等 - 2022 - The concentrations and sou,soil,agricultural,,0,2,,,single_point,,v2_trusted_augmented_20260715
Cao Jianrong 等 - 2022 - The concentrations and sou_Cao Jianrong 等 - 2022 - The concentrations and sou_Total_soil_(n_=_37),,11.1,,,8.35,,,,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.45,,,,,,,,,,,,,,52.5,16.6,,,,,,,,,,,,,,,31.1,319.7,,,,,,,,,,,,,,,,Cao Jianrong 等 - 2022 - The concentrations and sou,Cao Jianrong 等 - 2022 - The concentrations and sou,soil,agricultural,,0,8,,,single_point,,v2_trusted_augmented_20260715
Cao Jianrong 等 - 2022 - The concentrations and sou_Cao Jianrong 等 - 2022 - The concentrations and sou_Weakly_contaminated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400.0,,,,,,,,,,,,,,,,Cao Jianrong 等 - 2022 - The concentrations and sou,Cao Jianrong 等 - 2022 - The concentrations and sou,soil,agricultural,,0,1,,,single_point,,v2_trusted_augmented_20260715
Cao Jianrong 等 - 2022 - The concentrations and sou_Cao Jianrong 等 - 2022 - The concentrations and sou_col4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.05,,,,,,,,,,,,,,,,,Cao Jianrong 等 - 2022 - The concentrations and sou,Cao Jianrong 等 - 2022 - The concentrations and sou,soil,agricultural,,0,1,,,single_point,,v2_trusted_augmented_20260715
Cao Jianrong 等 - 2022 - The concentrations and sou_Cao Jianrong 等 - 2022 - The concentrations and sou_col5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.2,,,,,,,,,,,,,,,,,Cao Jianrong 等 - 2022 - The concentrations and sou,Cao Jianrong 等 - 2022 - The concentrations and sou,soil,agricultural,,0,1,,,single_point,,v2_trusted_augmented_20260715
Cao Jianrong 等 - 2022 - The concentrations and sou_Cao Jianrong 等 - 2022 - The concentrations and sou_col6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,Cao Jianrong 等 - 2022 - The concentrations and sou,Cao Jianrong 等 - 2022 - The concentrations and sou,soil,agricultural,,0,1,,,single_point,,v2_trusted_augmented_20260715
Cao Jianrong 等 - 2022 - The concentrations and sou_Cao Jianrong 等 - 2022 - The concentrations and sou_col7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,,,,,,,,,,,,,,,,,Cao Jianrong 等 - 2022 - The concentrations and sou,Cao Jianrong 等 - 2022 - The concentrations and sou,soil,agricultural,,0,1,,,single_point,,v2_trusted_augmented_20260715
Cao Jianrong 等 - 2022 - The concentrations and sou_Cao Jianrong 等 - 2022 - The concentrations and sou_col8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.8,,,,,,,,,,,,,,,,,Cao Jianrong 等 - 2022 - The concentrations and sou,Cao Jianrong 等 - 2022 - The concentrations and sou,soil,agricultural,,0,1,,,single_point,,v2_trusted_augmented_20260715
Cao Jianrong 等 - 2022 - The concentrations and sou_Cao Jianrong 等 - 2022 - The concentrations and sou_col9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,Cao Jianrong 等 - 2022 - The concentrations and sou,Cao Jianrong 等 - 2022 - The concentrations and sou,soil,agricultural,,0,1,,,single_point,,v2_trusted_augmented_20260715
Chen Y - 2025 - Soil antibiotic pollution and ecol_Chen Y - 2025 - Soil antibiotic pollution and ecol_Detection_Rate_(%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.8,,,24.6,,,,,,,,,,,,,,,,,,,,,,,,,,,Chen Y - 2025 - Soil antibiotic pollution and ecol,Chen Y - 2025 - Soil antibiotic pollution and ecol,soil,agricultural,,0,3,,,single_point,,v2_trusted_augmented_20260715
Chen Y - 2025 - Soil antibiotic pollution and ecol_Chen Y - 2025 - Soil antibiotic pollution and ecol_Max_(μg·kg−1),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.75,,,328.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Chen Y - 2025 - Soil antibiotic pollution and ecol,Chen Y - 2025 - Soil antibiotic pollution and ecol,soil,agricultural,,0,3,,,single_point,,v2_trusted_augmented_20260715
Chen Y - 2025 - Soil antibiotic pollution and ecol_Chen Y - 2025 - Soil antibiotic pollution and ecol_Mean_(μg·kg−1),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.39,,,2.93,,,,,,,,,,,,,,,,,,,,,,,,,,,Chen Y - 2025 - Soil antibiotic pollution and ecol,Chen Y - 2025 - Soil antibiotic pollution and ecol,soil,agricultural,,0,3,,,single_point,,v2_trusted_augmented_20260715
Chen Y - 2025 - Soil antibiotic pollution and ecol_Chen Y - 2025 - Soil antibiotic pollution and ecol_Median_(μg·kg−1),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chen Y - 2025 - Soil antibiotic pollution and ecol,Chen Y - 2025 - Soil antibiotic pollution and ecol,soil,agricultural,,0,1,,,single_point,,v2_trusted_augmented_20260715
DOI-resolvable candidate record 10.1007s11270-023-_DOI-resolvable candidate record 10.1007s11270-023-_Detection_rate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.9,,95.5,,,,,,,,,,,,,,,,,,,,,,DOI-resolvable candidate record 10.1007s11270-023-,DOI-resolvable candidate record 10.1007s11270-023-,soil,agricultural,,0,7,,,single_point,,v2_trusted_augmented_20260715
DOI-resolvable candidate record 10.1007s11270-023-_DOI-resolvable candidate record 10.1007s11270-023-_First_Quantile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,,13.7,125.0,,,,,,,,,,,,,,,,,,,,,DOI-resolvable candidate record 10.1007s11270-023-,DOI-resolvable candidate record 10.1007s11270-023-,soil,agricultural,,0,8,,,single_point,,v2_trusted_augmented_20260715
DOI-resolvable candidate record 10.1007s11270-023-_DOI-resolvable candidate record 10.1007s11270-023-_Kurtosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.2,,19.9,,,,,,,,,,,,,,,,,,,,,,DOI-resolvable candidate record 10.1007s11270-023-,DOI-resolvable candidate record 10.1007s11270-023-,soil,agricultural,,0,5,,,single_point,,v2_trusted_augmented_20260715
