sample_id,site_id,source_id,province,pollution_type,split,subset,split_strategy,split_version,split_site_group,split_source_group,split_region_holdout,region
17106,17107,10.1016/j.scitotenv.2019.05.291,浙江,OCP,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,17107,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
17107,17108,10.1016/j.scitotenv.2019.05.291,浙江,OCP,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,17108,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
17108,17109,10.1016/j.scitotenv.2019.05.291,福建,OCP,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,17109,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
17109,17110,10.1016/j.scitotenv.2019.05.291,福建,OCP,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,17110,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
17110,17111,10.1016/j.scitotenv.2019.05.291,福建,OCP,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,17111,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
17111,17112,10.1016/j.scitotenv.2019.05.291,福建,OCP,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,17112,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
17112,17113,10.1016/j.scitotenv.2019.05.291,甘肃,PAH,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,17113,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
17113,17114,10.1016/j.scitotenv.2019.05.291,甘肃,PAH,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,17114,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
17114,17115,10.1016/j.scitotenv.2019.05.291,甘肃,PAH,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,17115,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
17115,17116,10.1016/j.scitotenv.2019.05.291,甘肃,PAH,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,17116,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
17116,17117,10.1016/j.scitotenv.2019.05.291,甘肃,PAH,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,17117,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
17117,17118,10.1016/j.scitotenv.2019.05.291,广东,OCP,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,17118,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
17118,17119,10.1016/j.scitotenv.2019.05.291,广东,PAH,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,17119,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
17119,17120,10.1016/j.scitotenv.2019.05.291,广东,OCP,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,17120,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
17120,17121,10.1016/j.scitotenv.2019.05.291,广东,PAH,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,17121,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
17121,17122,10.1016/j.scitotenv.2019.05.291,广东,PAH,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,17122,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
17122,17123,10.1016/j.scitotenv.2019.05.291,广东,PAH,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,17123,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
17123,17124,10.1016/j.scitotenv.2019.05.291,广东,PAH,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,17124,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
17124,17125,10.1016/j.scitotenv.2019.05.291,广东,PAH,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,17125,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
17125,17126,10.1016/j.scitotenv.2019.05.291,广东,PAH,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,17126,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
17126,17127,10.1016/j.scitotenv.2019.05.291,广东,OCP,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,17127,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
17127,17128,10.1016/j.scitotenv.2019.05.291,广东,PAH,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,17128,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
17128,17129,10.1016/j.scitotenv.2019.05.291,广东,PAH,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,17129,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
17129,17130,10.1016/j.scitotenv.2019.05.291,广东,PAH,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,17130,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
17130,17131,10.1016/j.scitotenv.2019.05.291,广东,PAH,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,17131,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
17131,17132,10.1016/j.scitotenv.2019.05.291,广东,PAH,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,17132,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
17132,17133,10.1016/j.scitotenv.2019.05.291,广东,OCP,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,17133,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
17133,17134,10.1016/j.scitotenv.2019.05.291,广东,PAH,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,17134,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
17134,17135,10.1016/j.scitotenv.2019.05.291,广东,PAH,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,17135,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
17135,17136,10.1016/j.scitotenv.2019.05.291,广东,PAH,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,17136,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
17136,17137,10.1016/j.scitotenv.2019.05.291,河北,OCP,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,17137,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
17137,17138,10.1016/j.scitotenv.2019.05.291,黑龙江,PAH+OCP,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,17138,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
17138,17139,10.1016/j.scitotenv.2019.05.291,河南,OCP,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,17139,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
17139,17140,10.1016/j.scitotenv.2019.05.291,河南,OCP,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,17140,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
17140,17141,10.1016/j.scitotenv.2019.05.291,湖北,OCP,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,17141,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
17141,17142,10.1016/j.scitotenv.2019.05.291,湖北,OCP,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,17142,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
17142,17143,10.1016/j.scitotenv.2019.05.291,湖北,OCP,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,17143,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
17143,17144,10.1016/j.scitotenv.2019.05.291,湖北,OCP,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,17144,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
17144,17145,10.1016/j.scitotenv.2019.05.291,湖北,OCP,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,17145,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
17145,17146,10.1016/j.scitotenv.2019.05.291,湖南,OCP,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,17146,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
17146,17147,10.1016/j.scitotenv.2019.05.291,江苏,OCP,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,17147,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
17147,17148,10.1016/j.scitotenv.2019.05.291,江苏,OCP,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,17148,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
17148,17149,10.1016/j.scitotenv.2019.05.291,江苏,OCP,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,17149,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
17149,17150,10.1016/j.scitotenv.2019.05.291,江苏,OCP,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,17150,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
17150,17151,10.1016/j.scitotenv.2019.05.291,江苏,OCP,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,17151,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
17151,17152,10.1016/j.scitotenv.2019.05.291,江苏,OCP,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,17152,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
17152,17153,10.1016/j.scitotenv.2019.05.291,江苏,OCP,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,17153,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
17153,17154,10.1016/j.scitotenv.2019.05.291,江苏,OCP,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,17154,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
17154,17155,10.1016/j.scitotenv.2019.05.291,江苏,PAH,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,17155,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
17155,17156,10.1016/j.scitotenv.2019.05.291,江西,OCP,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,17156,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
17156,17157,10.1016/j.scitotenv.2019.05.291,吉林,OCP,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,17157,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
17157,17158,10.1016/j.scitotenv.2019.05.291,吉林,OCP,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,17158,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
17158,17159,10.1016/j.scitotenv.2019.05.291,吉林,OCP,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,17159,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
17159,17160,10.1016/j.scitotenv.2019.05.291,辽宁,OCP,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,17160,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
17160,17161,10.1016/j.scitotenv.2019.05.291,辽宁,OCP,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,17161,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
17161,17162,10.1016/j.scitotenv.2019.05.291,陕西,PAH,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,17162,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
17162,17163,10.1016/j.scitotenv.2019.05.291,山东,OCP,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,17163,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
17163,17164,10.1016/j.scitotenv.2019.05.291,天津,OCP,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,17164,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
17164,17165,10.1016/j.scitotenv.2019.05.291,天津,OCP,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,17165,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
17165,17166,10.1016/j.scitotenv.2019.05.291,天津,OCP,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,17166,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
17166,17167,10.1016/j.scitotenv.2019.05.291,浙江,OCP,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,17167,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
17167,17168,10.1016/j.scitotenv.2019.05.291,浙江,OCP,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,17168,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
17168,17169,10.1016/j.scitotenv.2019.05.291,浙江,OCP,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,17169,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
17169,17170,10.1016/j.scitotenv.2019.05.291,浙江,OCP,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,17170,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
17170,17171,10.1016/j.scitotenv.2019.05.291,浙江,OCP,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,17171,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
17171,17172,10.1016/j.scitotenv.2019.05.291,北京,OCP,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,17172,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
17172,17173,10.1016/j.scitotenv.2019.05.291,北京,OCP,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,17173,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
17173,17174,10.1016/j.scitotenv.2019.05.291,北京,OCP,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,17174,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
17174,17175,10.1016/j.scitotenv.2019.05.291,福建,OCP,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,17175,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
17175,17176,10.1016/j.scitotenv.2019.05.291,广东,OCP,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,17176,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
17176,17177,10.1016/j.scitotenv.2019.05.291,广东,OCP,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,17177,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
17177,17178,10.1016/j.scitotenv.2019.05.291,广东,OCP,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,17178,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
17178,17179,10.1016/j.scitotenv.2019.05.291,广东,OCP,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,17179,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
17179,17180,10.1016/j.scitotenv.2019.05.291,广东,PAH,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,17180,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
17180,17181,10.1016/j.scitotenv.2019.05.291,广东,PAH,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,17181,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
17181,17182,10.1016/j.scitotenv.2019.05.291,广东,PAH,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,17182,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
17182,17183,10.1016/j.scitotenv.2019.05.291,河北,OCP,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,17183,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
17183,17184,10.1016/j.scitotenv.2019.05.291,河南,OCP,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,17184,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
17184,17185,10.1016/j.scitotenv.2019.05.291,辽宁,OCP,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,17185,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
17185,17186,10.1016/j.scitotenv.2019.05.291,山东,PAH,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,17186,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
17186,17187,10.1016/j.scitotenv.2019.05.291,山东,PAH,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,17187,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
17187,17188,10.1016/j.scitotenv.2019.05.291,山东,PAH,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,17188,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
17188,17189,10.1016/j.scitotenv.2019.05.291,山东,OCP,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,17189,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
17189,17190,10.1016/j.scitotenv.2019.05.291,山东,OCP,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,17190,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
17190,17191,10.1016/j.scitotenv.2019.05.291,天津,OCP,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,17191,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
17191,17192,10.1016/j.scitotenv.2019.05.291,安徽,OCP,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,17192,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
17192,17193,10.1016/j.scitotenv.2019.05.291,福建,OCP,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,17193,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
17193,17194,10.1016/j.scitotenv.2019.05.291,福建,OCP,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,17194,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
17194,17195,10.1016/j.scitotenv.2019.05.291,福建,OCP,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,17195,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
17195,17196,10.1016/j.scitotenv.2019.05.291,福建,OCP,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,17196,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
